,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
324858,2020-11-11,jotaalonso,La noticia del día: la vacuna rusa Sputnik V fue efectiva en un 92%. Se probó en 40 mil personas en fase 3. Así lo informó el Centro Gameleya y el Fondo de Inversiones Directas de la Federación de Rusia. Por lo tanto la Argentina contará con 10 millones de dosis en diciembre.,23,421,1212,https://twitter.com/jotaalonso/status/1326516933164986369,552.0
329105,2020-11-09,luisrodriguezrm,Rial se ofreció para ponerse la vacuna Rusa.  Primeros resultados  https://t.co/menQFhp5tS,81,292,1269,https://twitter.com/luisrodriguezrm/status/1325839672078110720,547.3333333333334
325881,2020-11-11,c5n,"⭕️#AHORA Confirman que la vacuna rusa #Sputnik logró el 92% de eficacia  📌40.000 voluntarios están participando en ensayos clínicos de fase III, doble ciego, aleatorizados y controlados con placebo, de los cuales más de 20.000 se han vacunado con la primera dosis  #esperanzarusa  https://t.co/94kqvUolFN",49,288,1283,https://twitter.com/C5N/status/1326456596810100736,540.0
324255,2020-11-11,sergiodwy,"Si la vacuna rusa funciona. Nos juntamos en Plaza de Mayo con música del disco ""Octubre"" de los Redondos y hacemos el pogo soviético más grande del mundo.",52,214,1343,https://twitter.com/sergiodwy/status/1326551378571849735,536.3333333333334
329865,2020-11-09,gustavo__olmos,"Ustedes disculpen, pero para mi... ojo, para mí Echarri, Dady Brieva, Nancy Duplaá y los demás actores Kirchneristas deben ser utilizados como pilotos de prueba con la vacuna rusa  https://t.co/WCwyorleP9",120,223,1237,https://twitter.com/Gustavo__Olmos/status/1325786549980712962,526.6666666666666
325584,2020-11-11,cyngarciaradio,URGENTE‼️ La vacuna rusa Sputnik V mostró un 92% de efectividad. Así lo indica el primer análisis intermedio de la tercera fase de los ensayos clínicos. Lo confirmó  el Fondo de Inversión Directa de Rusia.  https://t.co/1sSfB6cDmR,52,270,1047,https://twitter.com/cyngarciaradio/status/1326481027364249600,456.3333333333333
325707,2020-11-11,agenciatelam,"La vacuna rusa Sputnik V contra el coronavirus obtuvo 92% de eficacia en los estudios de fase 3 en humanos y no registró ""efectos adversos inesperados""  https://t.co/beEvRL6ZTK",37,351,941,https://twitter.com/AgenciaTelam/status/1326472237503877120,443.0
79886,2020-11-09,afpespanol,"#ÚLTIMAHORA Brasil suspende ensayos de vacuna china contra el covid-19 por un ""incidente grave"" (regulador) #AFP  https://t.co/vnbtsnah05",25,678,608,https://twitter.com/AFPespanol/status/1325964916793237506,437.0
328709,2020-11-09,clarincom,"Los famosos que estarían dispuestos a aplicarse la vacuna rusa para ""generar confianza""  https://t.co/jKUWBFGl4G",776,63,465,https://twitter.com/clarincom/status/1325869919175651331,434.6666666666667
324735,2020-11-11,jotaalonso,"Putin remarcó que la vacuna rusa debería ""ser patrimonio de la humanidad"". El Estado ruso tiene una trayectoria científica de más de cien años. La posición de Rusia rompe con la lógica de las multinacionales de EE UU. Otro motivo para recordar la importancia de Alberto y Cristina",11,300,938,https://twitter.com/jotaalonso/status/1326524087997489155,416.3333333333333
330321,2020-11-08,hernan_mazza,Se meten en la nariz un polvo que viajó en el culo de una mula desde andá a saber donde y le tienen reacio a meterse la vacuna rusa.,32,203,977,https://twitter.com/hernan_mazza/status/1325629621216350210,404.0
329442,2020-11-09,infobae,Quiénes son los primeros famosos que ofrecieron aplicarse la vacuna rusa contra el coronavirus  https://t.co/CRadDrfgwM,635,83,466,https://twitter.com/infobae/status/1325818110922919936,394.6666666666667
330647,2020-11-08,irmaar,"En @LaCornisaok @majulluis y @guadavazquez alertan. El dueño del laboratorio HLB que, avalado por el gobierno va a traer la vacuna rusa #COVID19, estuvo preso 2 años por ilícitos en temas de insumos de salud y formó el sindicato de presos. Obviamente es ultra K. Mamita! 😱😱😱",21,395,760,https://twitter.com/irmaar/status/1325580106463633408,392.0
330920,2020-11-08,rquiroga777,"""Se pondría la vacuna rusa, doctor Pizzi?""  ""Hace 15 días que ya le saqué la manga izquierda a todas mis camisas y sacos y en la derecha llevo un algodón con alcohol""  😂  https://t.co/unqDqBFZBf",18,158,984,https://twitter.com/rquiroga777/status/1325496652891906050,386.6666666666667
328667,2020-11-09,profetaargen,Vacuna rusa,6,51,1067,https://twitter.com/ProfetaArgen/status/1325873292880834560,374.6666666666667
329412,2020-11-09,rtultimahora,ÚLTIMA HORA   Ministerio de Salud de Rusia: La efectividad de la vacuna rusa #SputnikV (@sputnikvaccine)  es de más del 90 %  https://t.co/Y1aHG5fBaP  https://t.co/tX4HcJVq68,60,300,753,https://twitter.com/RTultimahora/status/1325820225732956162,371.0
331017,2020-11-08,norberto_pagano,"Hoy Lanata nos va a contar que hay detrás del negocio de la vacuna rusa. Raro que nunca nos contó del negocio detrás de la ""búsqueda""  del ARA San Juan. Un olvido seguramente.",34,255,755,https://twitter.com/norberto_pagano/status/1325460504324747268,348.0
330519,2020-11-08,luisgasulla,"Hoy Lanata hablará de Los increíbles ""antecedentes"" del laboratorio que traerá la vacuna rusa a la Argentina - Periodismo y Punto  https://t.co/O369uLs6M7",58,228,732,https://twitter.com/LuisGasulla/status/1325610356341940224,339.3333333333333
330668,2020-11-08,orwellgeorge,"“En el domicilio legal del laboratorio con el negocio de la vacuna rusa, hay una pollería que se llama [el pollo sin espinas]” @guadavazquez",25,320,663,https://twitter.com/OrwellGeorge/status/1325576437198368768,336.0
320911,2020-11-13,vanepetrillo,"Tras dictamen del fiscal Di Lello, el juez Martínez de Giorgi, en el mismo sentido, desestimó una denuncia que hizo el abogado Igolnikov contra la compra de la vacuna rusa. Para la justicia, la denuncia es confusa, sin pruebas,""no logra mantener un hilo conductor"".",32,218,748,https://twitter.com/Vanepetrillo/status/1327405720527114242,332.6666666666667
327874,2020-11-09,tobiasortega98,Mira si no me voy a poner la vacuna rusa si sale bien quedo inmune y si sale mal me muero o sea cualquiera de las 2 opciones me viene perfecto,0,281,711,https://twitter.com/TobiasOrtega98/status/1325953852244373509,330.6666666666667
325984,2020-11-11,beadixit,"Son pura espuma... Los gorilas van a recibir la vacuna rusa Sputnik V igual que reciben: el aguinaldo, las vacaciones pagas, las 8 horas de trabajo, el IFE, la jubilación de ama de casa, etc, etc, etc. Porque no pueden vivir sin lo que el Peronismo les consigue.",42,245,702,https://twitter.com/BeaDixit/status/1326385320020090881,329.6666666666667
325865,2020-11-11,efenoticias,"#ÚLTIMAHORA | La vacuna rusa anticoronavirus tiene una eficacia del 92 %, según datos preliminares #coronavirus  https://t.co/JNbQU8ZuPp",53,300,619,https://twitter.com/EFEnoticias/status/1326458761872101378,324.0
326460,2020-11-10,julioargroca21,En Italia hay desesperación por segundo brote y no tienen vacuna como ningún país del mundo...y acá gollan ya invita a ponerse el 99% la vacuna rusa .....más asesinos no se consigue,11,196,722,https://twitter.com/JulioArgRoca21/status/1326278016973074433,309.6666666666667
326743,2020-11-10,kibudi,"-""La vacuna rusa me parece peligrosa""  https://t.co/M1nqQb4xb7",25,135,757,https://twitter.com/kibudi/status/1326212298923532290,305.6666666666667
328125,2020-11-09,lanacion,"Vacuna rusa: Jorge Rial, Flor Peña y Diego Brancatelli se ofrecieron a probarla  https://t.co/mfJyYPqRHo  https://t.co/FXkM7T2q1l",508,40,360,https://twitter.com/LANACION/status/1325926423182405632,302.6666666666667
331115,2020-11-08,actualidadrt,"""¡El gobierno argentino se volvió loco! ¡Quiere millones de dosis de la vacuna rusa que no terminó la tercera fase, en lugar de comprar una estadounidense o británica, que tampoco terminaron la tercera fase!"" 🙄  Con @inafinogenova  https://t.co/b3N2TkA0zq",36,234,635,https://twitter.com/ActualidadRT/status/1325426595520278529,301.6666666666667
324810,2020-11-11,jotaalonso,La logística para transportar millones de dosis de la vacuna rusa Sputnik V contará con la coordinación estratégica del Ministerio de Defensa y la ayuda del Estado ruso. Es obvio que Rusia garantizará la llegada de 10 millones de dosis porque así se lo aseguró Putin al Presidente,8,244,649,https://twitter.com/jotaalonso/status/1326519869475594241,300.3333333333333
328993,2020-11-09,angeldebritook,"Jorge Rial se propuso como candidato para darse la vacuna rusa: ""Ojalá sirva para ayudar a los ignorantes"" - Ciudad Magazine  https://t.co/E0Krv2rJ7m",352,28,503,https://twitter.com/AngeldebritoOk/status/1325849275356602378,294.3333333333333
79832,2020-11-09,nachomdeo,"Brasil acaba de ordenar la interrupción de los ensayos con la Coronavac, la vacuna china contra el coronavirus. LAs versiones indican que es por la muerte de una de las personas sometidas a las pruebas y se extenderá hasta que se tengan certezas sobre el incidente.",15,298,567,https://twitter.com/nachomdeo/status/1325970957194948619,293.3333333333333
322427,2020-11-12,hernan_mazza,Si crees que: Nestor no estaba en el cajón A Nisman lo mataron Que la vacuna rusa no sirve. Que el rico no roba Que el campo somos todos Que Maldonado se ahogó solo Tené cuidado que podes ser un pelotudo.,43,158,668,https://twitter.com/hernan_mazza/status/1326881746365915136,289.6666666666667
321013,2020-11-13,mariaseoane48,"Carrio dijo x tv que no nos pongamos la vacuna rusa x Putin es Cristina, ergo el que se la ponga se volverá K y deberá vivir en Venezuela. Me niego a creer en su papel de delirante. Esa es la máscara actoral. El mensaje es de odio político, muy consciente.",48,160,643,https://twitter.com/MariaSeoane48/status/1327361083368206338,283.6666666666667
324314,2020-11-11,luisnovaresio,¿Los argentinos confían en la vacuna rusa?  https://t.co/dPACtvckB2,741,11,81,https://twitter.com/luisnovaresio/status/1326548030451937283,277.6666666666667
326254,2020-11-10,germangrudny,Que le aplicaron a Vicky? VACUNA RUSA o SUERO DE CABALLO  https://t.co/dKTJtFBdWd,203,120,501,https://twitter.com/GermanGrudny/status/1326324801640820736,274.6666666666667
80063,2020-11-08,jaimerdznl,"El primer estudio se realizará por parte del Tec Salud y es para probar la vacuna mRNA del laboratorio CureVac de Alemania.    El segundo estudio se realizará en el Hospital Metropolitano, en donde se probará la vacuna china del laboratorio CanSinoBio.  https://t.co/zp0DgBqJ4k",31,112,677,https://twitter.com/JaimeRdzNL/status/1325422948207955968,273.3333333333333
330172,2020-11-09,spitta1969,"La vacuna rusa va a poder ser aprobad con la firma del Lolo Limeres, director del ANMAT. Estos tipos fuman bajo el agua en serio.",25,263,519,https://twitter.com/spitta1969/status/1325730206640984066,269.0
328828,2020-11-09,nicolasschrute,Vacuna rusa,0,37,753,https://twitter.com/NicolasSchrute/status/1325859991245434881,263.3333333333333
330972,2020-11-08,ezechilo,Alberto: la vacuna rusa no tiene efectos secundarios   la vacuna rusa:  https://t.co/FyFUTSiNqd,1,59,700,https://twitter.com/EzeChilo/status/1325474893077606402,253.33333333333334
328643,2020-11-09,tevoyacureosear,"En caso de que Brancatelli se deje aplicar la vacuna rusa, es imposible saber si sufre de efectos secundarios o no.",2,67,682,https://twitter.com/tevoyacureosear/status/1325875160633716739,250.33333333333334
325138,2020-11-11,aran_tirado,"La pugna geopolítica, también en el tema de las vacunas. Putin ya ha dicho que la vacuna rusa será patrimonio de la humanidad. China se pronunció en un mismo sentido. ¿Renunciarán también a sus ganancias las farmacéuticas privadas vinculadas a Occidente?",31,300,407,https://twitter.com/aran_tirado/status/1326502926794297344,246.0
326680,2020-11-10,cuenteromuisne,Vacuna de Pfizer  |   Vacuna rusa  https://t.co/Q4D8BwF4gH,29,91,604,https://twitter.com/CuenteroMuisne/status/1326224313767391233,241.33333333333334
321628,2020-11-13,eljuantopo,"Me ofrecí como voluntario para la vacuna rusa COVID-19 y fui vacunado esta mañana en el hospital, fui hacer mis cosas normal y hasta ahora no observo ninguna reaksionoski o efecto sekundarioski pueden estar trankiloski toduski иi meиш че сеитгюд ерпестe аьио овут Лопес Обрадор",3,51,667,https://twitter.com/ElJuanTopo/status/1327118921099587585,240.33333333333334
327118,2020-11-10,osvaldo_quiroga,"Tuve la desdicha de ver tres minutos el programa de Lanata, cuando hablaba de que la vacuna rusa era un ""negocio"" de @alferdez y @CFKArgentina Ignorante, mentiroso y payaso berreta, Lanata miente descaradamente, como tantos otros que hacen de la vacuna rusa un tema ideológico.",24,131,509,https://twitter.com/osvaldo_quiroga/status/1326148606752157702,221.33333333333334
331237,2020-11-08,henrychinaski67,"Hoy Guillermo Moreno diciendo que se pondría una vacuna rusa, ""porque es de un pueblo amigo"". Pero que no se pondría la británica -la de Astrazeneca- porque es del enemigo. A su manera hace lo mismo que Viviana Canosa, darle un pésimo mensaje a la gente, que tiene que cuidarse.",51,75,528,https://twitter.com/HenryChinaski67/status/1325302846242189314,218.0
77805,2020-11-11,lvissxz,Ojalá me salga un nuevo brazo con la vacuna china porque tengo muchísimos pendientes.,3,84,560,https://twitter.com/Lvissxz/status/1326537372733853697,215.66666666666666
325886,2020-11-11,actualidadrt,"AMPLIACIÓN   Los desarrolladores de la vacuna rusa Sputnik V han anunciado que su efectividad permite empezar la vacunación masiva en las próximas semanas, según lo ha asegurado Alexánder Gíntsburg, director del Centro Gamaleya de Moscú  https://t.co/BoayEvXKih",13,170,456,https://twitter.com/ActualidadRT/status/1326455749929803776,213.0
329770,2020-11-09,bocacarnaval12,La vacuna Rusa llegó hace rato y viene vacunando a todos sin parar  https://t.co/tX30xznBeV,1,110,526,https://twitter.com/BocaCarnaval12/status/1325793849168556034,212.33333333333334
79874,2020-11-09,rtultimahora,"ÚLTIMA HORA: Suspenden en Brasil los ensayos de la vacuna china contra el covid-19 tras un ""incidente grave""  https://t.co/w2acUZX9F3  https://t.co/nqHBBSNMzo",22,242,366,https://twitter.com/RTultimahora/status/1325966391493718021,210.0
325349,2020-11-11,cyngarciaradio,‼️URGENTE‼️ La vacuna rusa Sputnik V mostró un 92% de efectividad. Así lo indica el primer análisis intermedio de la tercera fase de los ensayos clínicos. Lo confirmó  el Fondo de Inversión Directa de Rusia.  Anoche lo anticipábamos en @C5N junto a @VHMok en #BatallaCultural ⬇️🎬  https://t.co/iEtR6dcWDa,29,133,467,https://twitter.com/cyngarciaradio/status/1326493102161399810,209.66666666666666
321529,2020-11-13,pascual_serrano,"La OMS estudia la vacuna rusa como opción y en Corea del Sur producirán 150 millones de dosis, pero nosotros nos seguimos riendo de los rusos y haciendo millonarios en Bolsa a los directivos de Pfizer. Y buscando neveras para mantenerla a -80 grados.  https://t.co/81chbyTFqj",11,249,363,https://twitter.com/pascual_serrano/status/1327198909018611712,207.66666666666666
328181,2020-11-09,pulsionparcial,"Brancatelli, Rial y Florencia Peña se ofrecen a ponerse la vacuna rusa. No hacen más que confirmar el diagnóstico presuntivo de debilidad mental que pesa sobre ellos.",34,90,488,https://twitter.com/pulsionparcial/status/1325921241899950082,204.0
325523,2020-11-11,hlbchr,Veinte segundos después de inyectarte la vacuna rusa SPUTNIK V.  https://t.co/qh1IFVMbf4,6,158,447,https://twitter.com/hlbchr/status/1326484636067717121,203.66666666666666
321777,2020-11-12,adntv,ALERTA | Desestiman la denuncia contra la compra de la vacuna rusa Sputnik V. El abogado se presentó sin ningún tipo de pruebas @Vanepetrillo ► #ÑoquisDeLaDerecha @C5N  https://t.co/HJ8i2Ty4I4,16,160,432,https://twitter.com/Adntv/status/1327064908966588421,202.66666666666666
324353,2020-11-11,matiasrajnerman,"Si desconfiás de la vacuna rusa, inglesa o la que fuera porque está pensada para controlarte y lavarte el cerebro, ni te gastes: es probable ya te hayan controlado y lavado el cerebro antes.",6,94,502,https://twitter.com/MatiasRajnerman/status/1326546113785028608,200.66666666666666
330445,2020-11-08,alfredodarrigo,"Lo de siempre:en toda la gestión pública del kirchnerismo NUNCA hay personas decentes. Vuelve a ocurrir con vacuna rusa Sputnik: una asociación ilícita está gestionando su llegada a la Argentina. Lo denuncia ahora en #pptbox Lanata,siempre primero en las denuncias,el que se anima",15,190,387,https://twitter.com/AlfredoDarrigo/status/1325618452174938112,197.33333333333334
326012,2020-11-11,brissiomauro,"-Algunas revistas científicas dicen que la vacuna Rusa no es segura.  -Qué revistas?  -Ni idea, lo escuché en TN.  -Ahí está el problema.",6,120,445,https://twitter.com/BrissioMauro/status/1326375968429273089,190.33333333333334
328270,2020-11-09,sergiodwy,Mucha gente que ya decidió que la vacuna rusa no sirve porque no les gusta Putin y porque es la que eligió el gobierno. Creo que ese nivel de fanatismo y cerrazón política no la tenían ni los cruzados que marcharon a Jerusalén en la Edad Media.,26,90,450,https://twitter.com/sergiodwy/status/1325910091225313280,188.66666666666666
330662,2020-11-08,cesanz1,"Majul hablando ahora sobre el narco García Furfaro, el dueño del laboratorio contratado para distribuir la vacuna rusa. Fui el primero en desnudar a este personaje en esta nota del 2 de noviembre pasado  https://t.co/p6BqKHIxt1",8,142,389,https://twitter.com/CeSanz1/status/1325577144987242497,179.66666666666666
326464,2020-11-10,blokeoboludos,"""Tengo miedo de los efectos colaterales de la vacuna rusa"" dice Mabel que vive a Clonazepam y antidepresivos.",34,92,403,https://twitter.com/BloKeoBoludos/status/1326276522387386371,176.33333333333334
330632,2020-11-08,lnv22,Yo en año nuevo tirando fuegos artificiales despues de darme la vacuna Rusa  https://t.co/I6ZzBFNctE,1,105,420,https://twitter.com/LNV22/status/1325582887148773376,175.33333333333334
321454,2020-11-13,sergiodwy,"Cuando se habla de aumentos de salarios dicen comunismo, impuesto a los ricos, comunismo; control de precios, comunismo, vacuna rusa, comunismo, expropiación de empresas vaciadas, comunismo, apoyo a la democracia en Bolivia, comunismo. La derecha le hace propaganda al comunismo",22,94,392,https://twitter.com/sergiodwy/status/1327227071366635520,169.33333333333334
325268,2020-11-11,martinthrashh,me levanté con la noticia de que la vacuna rusa parece que funciona  https://t.co/JY35GJ2ZkG,0,15,477,https://twitter.com/Martinthrashh/status/1326496747548504064,164.0
330642,2020-11-08,ppt_oficial,"HOY a las 22, te contamos quién es quién en el negocio de la vacuna rusa. #AlbertoTeVacuna  https://t.co/ZDekzR8umW",36,105,343,https://twitter.com/PPT_oficial/status/1325581033341902848,161.33333333333334
329881,2020-11-09,chuck_lennon,La vacuna Covid-19 de Pfizer y BioNTech es 90% efectiva  La vacuna Rusa Sputnik V es 100% efectiva,26,91,366,https://twitter.com/chuck_lennon/status/1325784860544413697,161.0
79771,2020-11-09,canicsal29,"Acaba de morir un brasileño con la vacuna China 🤷‍♀️ era voluntario y no tenía COVID, todavía están deseando vacunarse y le creen al Machi Paris ?",32,199,250,https://twitter.com/canicsal29/status/1325975456735260674,160.33333333333334
326107,2020-11-10,etupitooriginal,Los macristas burlándose de que volvió el fondo. Cuando se enteren que vinieron a cobrar la que pidió y se fugó el mamerto se inyectan la vacuna Rusa en el ojo👀.,24,119,337,https://twitter.com/Etupitooriginal/status/1326352397371920385,160.0
326947,2020-11-10,andrearoae,"Si pudieran elegir entre la vacuna Rusa y la gringa, ¿Cuál se pondrían?",242,17,203,https://twitter.com/andrearoae/status/1326178238029312000,154.0
331027,2020-11-08,majulluis,"úLTIMO MOMENTO.  Preparate. Hoy a partir de las 20, inmediatamente después del análisis del 8-N te contamos que hay detrás de HLB Pharma, el controvertido laboratorio argentino que negocia la compra de la vacuna rusa. Es en @lacornisa. Con @guadavazquez. Por @lanacionmas.",14,111,333,https://twitter.com/majulluis/status/1325457072411062278,152.66666666666666
324890,2020-11-11,elcomerciocom,"#Covid19 | Vacuna rusa Sputnik V contra el coronavirus tiene eficacia del 92%. Gobierno habla de vacunación masiva ""en las próximas semanas"". ¿Efectos secundarios? »  https://t.co/rGLkezgC8n  https://t.co/zlTszQ2GJb",31,93,333,https://twitter.com/elcomerciocom/status/1326515122928574464,152.33333333333334
327428,2020-11-10,paulinor76,La vacuna rusa no movió el amperímetro. La efectividad altísima de la vacuna de Pfizer revolucionó los mercados y cambió las expectativas. Las diferencias son abismales...,16,51,384,https://twitter.com/paulinor76/status/1326015416469250048,150.33333333333334
325464,2020-11-11,actualidadrt,"La vacuna rusa #SputnikV ha mostrado un 92 % de la efectividad, según se desprende del primer análisis intermedio de la tercera fase de los ensayos clínicos realizados en Rusia   SEPA MÁS:  https://t.co/BoayEvG8TH  https://t.co/MMtzD2dm3Q",12,106,330,https://twitter.com/ActualidadRT/status/1326488090139975681,149.33333333333334
326594,2020-11-10,mdqnormy,"Yo les pregunto, gente linda :  Sabiendo q es  Cristina quién está tras la compra d la Vacuna Rusa.  ¿Te dejarías vacunar?",189,52,204,https://twitter.com/MdqNormy/status/1326240690771271687,148.33333333333334
322726,2020-11-12,aristeguionline,Vacuna rusa 'Sputnik V' muestra eficacia del 92% en tercera fase de ensayos  https://t.co/qHnsnQRw0s  https://t.co/efBLERENMF,4,49,391,https://twitter.com/AristeguiOnline/status/1326766706753228800,148.0
329586,2020-11-09,xmilianx_,QUE ONDA PA NANA GOOOOD LA VACUNA RUSA VAYAN A VACUNARSE INSTA,4,16,419,https://twitter.com/xmilianx_/status/1325806824168300546,146.33333333333334
330223,2020-11-09,lucasllach,"Según el programa de Lanata, el gobierno le está dando el negocio de la vacuna rusa a empresarios militantes K. Sí para la pandemia que ya mató más de 33mil argentinos.",27,98,305,https://twitter.com/lucasllach/status/1325661040697364480,143.33333333333334
327252,2020-11-10,alfreserramanci,"Y seguimos con la mirada desigual: la mayoría de medios salieron a cuestionar a la vacuna rusa Sputnik, y ahora, los mismos medios dan por valido la de Pfizer, que curiosamente solo ha presentado una nota de prensa sin ningún tipo de aval científico (revisión por pares)...",9,131,286,https://twitter.com/alfreserramanci/status/1326122935447392257,142.0
327973,2020-11-09,victorfyt,"Culiau, ponete la vacuna rusa.  https://t.co/MvHQyVejbH",21,54,346,https://twitter.com/victorfyt/status/1325941235572420608,140.33333333333334
326880,2020-11-10,hernanea,“Yo ni loco me pongo la vacuna rusa x q los procesos no tienen la transparencia q tienen los laboratorios de occidente. Pfizer x ejemplo”  PFIZER 👇🏻  https://t.co/oiyCE38Jhx,13,137,268,https://twitter.com/hernanea/status/1326189014190264320,139.33333333333334
330986,2020-11-08,puntoabc,"Lanata , desesperado porque lo doblan en rating , hoy va a inventar supuestos negociados con la vacuna rusa. Pero de los negociados con las 4.000.000 de vacunas que dejó vencer Macri , nunca dijo palabra alguna .",12,102,304,https://twitter.com/puntoabc/status/1325472494124404740,139.33333333333334
327197,2020-11-10,gabrielsoglio1,"Muchos de los que le tienen miedo a la vacuna rusa aseguran que vivían tranquilos cuando gobernaban Videla, Viola y Galtieri...",28,101,277,https://twitter.com/GabrielSoglio1/status/1326132760604532736,135.33333333333334
322935,2020-11-11,licmacoco,Tenembaum + vacuna rusa =  https://t.co/VCS5fIXSLD,13,38,352,https://twitter.com/LicMacoco/status/1326703217997131782,134.33333333333334
328907,2020-11-09,actualidadrt,"La vacuna rusa Sputnik V llega a las redes para informar de sus avances y ""dar esperanza"" a la humanidad  https://t.co/WxL3mAlX8K",12,97,291,https://twitter.com/ActualidadRT/status/1325855169213554688,133.33333333333334
330043,2020-11-09,winston_dunhill,Esto termina con un spot de Rial en el que le aplican la vacuna rusa a las hijas mientras ofrece un préstamo a sola firma de $10.000 al 70% de interés mensual. Guarden este tuit.,15,73,304,https://twitter.com/Winston_Dunhill/status/1325768001208115200,130.66666666666666
322860,2020-11-11,soypatrea,Quiero que el ex diputado Ameri me chupe las tetas mientras Putin me pone la vacuna rusa por el orto!!!🤣🤣  😎✌,56,36,300,https://twitter.com/soypatrea/status/1326716538917949441,130.66666666666666
